Unnamed: 0,text,labels,source,dataset,nb_annotators,post_author_country_location,tweet,label,arabert,arabert_mapped,allam_zero_shot,allam_one_shot,allam_three_shot,gemma_0shot,gemma_1shot,gemma_3shot,llama_0shot,llama_1shot,llama_3shot,gpt4o_zero_shot,gpt4o_one_shot,gpt4o_few_shot
421232,جنّبوا أولادكم قُرَناء السوء قبل أن تصبغوهم في البلاء كما يصبغ الثوب. (إبراهيم الحربي),0.0,,saudi,2,unknown,جنّبوا أولادكم قُرَناء السوء قبل أن تصبغوهم في البلاء كما يصبغ الثوب إبراهيم الحربي,not,label_1,offensive,not,not,not,offensive,not,not,not,not,not,not,not,not
429517,@USER مدرسة * سوري,0.0,,saudi,2,unknown,مدرسة سوري,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
420386,@USER الجوع يا اخوان و تلومون القصمان,0.0,,saudi,2,unknown,الجوع يا اخوان و تلومون القصمان,not,label_0,not,not,offensive,not,not,offensive,offensive,not,not,not,not,not,not
431470,الله يستر السنه الجيه,0.0,,saudi,2,Saudi Arabia,الله يستر السنه الجيه,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
425125,@USER والله مدربكم داهيه ، بس جيب له سنتر اجنبي وصانع لعب.,0.0,,saudi,2,Saudi Arabia,والله مدربكم داهيه ، بس جيب له سنتر اجنبي وصانع لعب,not,label_1,offensive,not,not,not,not,not,not,not,not,not,not,not,not
427893,@USER @USER @USER والله كبش سنة ٢٠٣٠ ززززط مغترب في جازان 😂😂😂😂😂😂😂,0.0,,saudi,2,unknown,والله كبش سنة ٢٠٣٠ ززززط مغترب في جازان,not,label_1,offensive,not,offensive,not,not,offensive,not,not,not,not,not,off,not
426795,"مثل اعجبني 
لا في الرز قوة والا في الشمالي الدحباشي اليمني الوحدوي اي مروة وسيضل الجنوبي داعسهم مرة بعد مرة وكرة بعد كرة..
#عدن",1.0,,saudi,2,Yemen,مثل اعجبني لا في الرز قوة والا في الشمالي الدحباشي اليمني الوحدوي اي مروة وسيضل الجنوبي داعسهم مرة بعد مرة وكرة بعد كرة,offensive,label_0,not,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
419989,@USER 😂😂😂😂اسمعي دخلت اخواني المول عشان اشتريه و هما صافنين انه مالها هاي من مول تشتري كريم!!,0.0,,saudi,2,unknown,اسمعي دخلت اخواني المول عشان اشتريه و هما صافنين انه مالها هاي من مول تشتري كريم,not,label_0,not,not,not,not,offensive,offensive,not,not,not,not,not,not,not
418671,"@USER nessma.tv/fr/internation…
في السعوديۃ المجرم ابن سلمان يعتقل سلمان العودۃ و معارضين اخرين و قتل جمال خاشقجي
و في الامارات مجرمي ال زايد يعتقل احمد منصور الاكاديمي الاماراتي و البرغوثي و غيرهم من المعارضين 
و في البحرين يعتقلو معارضيهم",1.0,,saudi,2,unknown,nessmatvfrinternation في السعوديۃ المجرم ابن سلمان يعتقل سلمان العودۃ و معارضين اخرين و قتل جمال خاشقجي و في الامارات مجرمي ال زايد يعتقل احمد منصور الاكاديمي الاماراتي و البرغوثي و غيرهم من المعارضين و في البحرين يعتقلو معارضيهم,offensive,label_0,not,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,not
425168,@USER @USER قلتها واكرر والله لايسيء للمغرد الوطني إلا جاهل مغرر به او ضال مُضل يخشى أن يفضح ع الملأ لجريرة إقترفها و لا يريد أن يكتشفها أحد ولكن الله متم أمره ..,1.0,,saudi,2,unknown,قلتها واكرر والله لايسيء للمغرد الوطني إلا جاهل مغرر به او ضال مُضل يخشى أن يفضح ع الملأ لجريرة إقترفها و لا يريد أن يكتشفها أحد ولكن الله متم أمره,offensive,label_1,offensive,not,offensive,not,offensive,offensive,not,off,off,not,not,off,not
419193,إثر اعتماد مجلس إدارة الغرفة .. ترقية 21 موظفاً في غرفة القصيم -  newsalwatan.com/109218702.html LINK,0.0,,saudi,2,Saudi Arabia,إثر اعتماد مجلس إدارة الغرفة ترقية 21 موظفاً في غرفة القصيم newsalwatancom109218702html LINK,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
417991,"#اللواء_جمعان_الزهراني_في_ذمه_الله
اللهمّ ارحمنا إذا اشتدّت الكربات، وتوالت الحسرات، وأطبقت الرّوعات، وفاضت العبرات، وتكشّفت العورات، وتعطّلت القوى والقدرات.",0.0,,saudi,2,Saudi Arabia,اللهمّ ارحمنا إذا اشتدّت الكربات، وتوالت الحسرات، وأطبقت الرّوعات، وفاضت العبرات، وتكشّفت العورات، وتعطّلت القوى والقدرات,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
424137,#هروب_الفتيات_مع_داود  #بنات_الملاكمة  هل تجرؤ الكاتبة الإماراتية على تصوير مجتمعها وشبابهم وبناتهم بهذا الشكل القذر المقزز؟! أم جعلتنا بؤرة لاسقاطاتها المريضة,1.0,,saudi,2,unknown,هل تجرؤ الكاتبة الإماراتية على تصوير مجتمعها وشبابهم وبناتهم بهذا الشكل القذر المقزز؟ أم جعلتنا بؤرة لاسقاطاتها المريضة,offensive,label_1,offensive,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
421371,"الهند أعلنت تحذير لكل أهل الأديان ""ماعدا الإسلام"" للخروج فوراً من كشمير استعدادا لحملة عسكريه ضخمه ضد الإرهاب أو بمعنى أدق ضد الاسلام وتم قطع جميع الاتصالات استعداد لمذبحه كبرى
حيبيدو كل المسلمين اللي هما 90%تقريبا من سكان كشمير عشان يستولى عليها الهندوس 
 #help_kashmir",1.0,,saudi,2,unknown,الهند أعلنت تحذير لكل أهل الأديان ماعدا الإسلام للخروج فوراً من كشمير استعدادا لحملة عسكريه ضخمه ضد الإرهاب أو بمعنى أدق ضد الاسلام وتم قطع جميع الاتصالات استعداد لمذبحه كبرى حيبيدو كل المسلمين اللي هما 90تقريبا من سكان كشمير عشان يستولى عليها الهندوس,offensive,label_1,offensive,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,not
426793,"#ماهووو_المشروب_المحبب_لديك
نجد الود
Tic8",0.0,,saudi,2,unknown,نجد الود Tic8,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
427076,#انا_ادعم_تطبيق_ابشر  لكل شخص عنده وطنية يدخل app store ويقيم تطبيق أبشر بخمس نجمات لأنه فعلا يستاهلها ويقف ضد هذي الحمله الي مالها أي هدف غير انها حملة تكشف لك الحاقدين على بلاد الحرمين.,0.0,,saudi,2,Saudi Arabia,لكل شخص عنده وطنية يدخل app store ويقيم تطبيق أبشر بخمس نجمات لأنه فعلا يستاهلها ويقف ضد هذي الحمله الي مالها أي هدف غير انها حملة تكشف لك الحاقدين على بلاد الحرمين,not,label_1,offensive,not,offensive,not,not,offensive,not,not,off,not,not,not,not
422863,"الأخ مزيد المويس @USER

صح الله السانك وبيض الله وجهك
ابو مبارك مايمثلنا يـ #آل_بريك خص
ابو مبارك يمثل #الدواسر عامة ويمثل
كل رجالً طنيخ وطيب راس شرواك
-
تقبل مروري✋🏻",0.0,,saudi,2,Saudi Arabia,الأخ مزيد المويس صح الله السانك وبيض الله وجهك ابو مبارك مايمثلنا يـ خص ابو مبارك يمثل عامة ويمثل كل رجالً طنيخ وطيب راس شرواك تقبل مروري,not,label_1,offensive,not,not,not,not,not,not,not,not,not,not,not,not
425577,"@USER يزيد الدخيل من طلابي الموهوبين والمتميزين في مركز الأمير ناصر بن عبد العزيز للتوحد التابع للجمعية السعودية للتوحد .
مبروك من القلب التفوق والنجاح.. وإلى الأمام دائما"" في طريق الفن.. 
الفنان التشكيلي 
رضوان حمزه",0.0,,saudi,2,Saudi Arabia,يزيد الدخيل من طلابي الموهوبين والمتميزين في مركز الأمير ناصر بن عبد العزيز للتوحد التابع للجمعية السعودية للتوحد مبروك من القلب التفوق والنجاح وإلى الأمام دائما في طريق الفن الفنان التشكيلي رضوان حمزه,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
427641,@USER @USER لا حول ولا قوة الا بالله ! يا خي انتم ما تفهمون !!!!! 😂😂😂😂😂 هي ترد على اللي يتدخل في شؤوننا منكم ! وين الحياد وكل يوم طالع لنا كلب ينبح ويتدخل في شؤوننا ويستشرف ! يتكلم عن اخبارنا هيئة الترفيه وعن مغنيه وغيرها !! ساره عطتكم خبر في قطر وقالت ننتظر تعليقاتكم ؟ ما غلطت,1.0,,saudi,2,unknown,لا حول ولا قوة الا بالله يا خي انتم ما تفهمون هي ترد على اللي يتدخل في شؤوننا منكم وين الحياد وكل يوم طالع لنا كلب ينبح ويتدخل في شؤوننا ويستشرف يتكلم عن اخبارنا هيئة الترفيه وعن مغنيه وغيرها ساره عطتكم خبر في قطر وقالت ننتظر تعليقاتكم ؟ ما غلطت,offensive,label_0,not,not,offensive,offensive,not,offensive,not,not,off,off,off,off,off
431323,"@USER هذا شي يحتاج اجيب لك سبوره واجلس اشرح لك
يا أخي كل قبيله لها ديار معروفه تمتد الى حدود شاسعه والى يومنا هذا كل قبيله تعرف مناطقها
مثلا قبيلة حرب منذ الجاهليه زبيد في الساحل الى مشارف ينبع ثم تتجه شرقاً مزينه والأوس والخزرج حتى تصل الى شمال شرق بريدة",0.0,,saudi,2,Saudi Arabia,هذا شي يحتاج اجيب لك سبوره واجلس اشرح لك يا أخي كل قبيله لها ديار معروفه تمتد الى حدود شاسعه والى يومنا هذا كل قبيله تعرف مناطقها مثلا قبيلة حرب منذ الجاهليه زبيد في الساحل الى مشارف ينبع ثم تتجه شرقاً مزينه والأوس والخزرج حتى تصل الى شمال شرق بريدة,not,label_1,offensive,not,not,not,not,not,not,not,not,not,not,not,not
425896,"و الله ما دام اللي شانّ الحملة خايبكو ""نايفكو"" ،، لو يدار الحساب من اسرائيل بأتابعه نكالاً فيه بس  #نيزك_يدار_من_تركيا",1.0,,saudi,2,Saudi Arabia,و الله ما دام اللي شانّ الحملة خايبكو نايفكو ،، لو يدار الحساب من اسرائيل بأتابعه نكالاً فيه بس,offensive,label_0,not,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
425801,"@USER نعم عدن عادت وستعود رقم انف العدو 
من هرب من صنعاء لن يدخل عدن والجنوبيين ليس الهروب في قاموسهم نموت على ارضنا ولا نهرب وشاهدت كيف نزلة جحافل يافع وباقي القبائل الجنوبية تدافع عن ارضها

يا رفيدي في لواء ضاع في ابين وين نلقاه ،وعلى من يشاهده تبليغ السيد
#جمعة_تطهير_عدن_من_الارهاب",0.0,,saudi,2,Yemen,نعم عدن عادت وستعود رقم انف العدو من هرب من صنعاء لن يدخل عدن والجنوبيين ليس الهروب في قاموسهم نموت على ارضنا ولا نهرب وشاهدت كيف نزلة جحافل يافع وباقي القبائل الجنوبية تدافع عن ارضها يا رفيدي في لواء ضاع في ابين وين نلقاه ،وعلى من يشاهده تبليغ السيد,not,label_0,not,not,not,not,offensive,offensive,offensive,not,off,not,not,off,off
430374,@USER @USER كلام متفق عليه انتو جهاز مكافحة الإرهاب وسوه صولة وخلصوا البصرة والعراق عامة هوه قابل عمار ومقتدى غير عدهم ناس تتحرك وتنفذ وكلشي اسوي بامرهم اشو أنتم أقوى قوه بالعراق وقضونه عليهم هم من يمهم يكعدون ويسكتون بس هيه العله وين للأسف كل تشكيلات الدولة ضد الفقير وماعنده حزب اصيرون عليه,0.0,,saudi,2,Iraq,كلام متفق عليه انتو جهاز مكافحة الإرهاب وسوه صولة وخلصوا البصرة والعراق عامة هوه قابل عمار ومقتدى غير عدهم ناس تتحرك وتنفذ وكلشي اسوي بامرهم اشو أنتم أقوى قوه بالعراق وقضونه عليهم هم من يمهم يكعدون ويسكتون بس هيه العله وين للأسف كل تشكيلات الدولة ضد الفقير وماعنده حزب اصيرون عليه,not,label_1,offensive,not,offensive,offensive,offensive,offensive,offensive,off,off,off,not,off,not
423239,@USER الشعب السوري تعرض ل أبادة ومحرقة جماعية لانها حرب عقائدية حرب على أهل السنة والجماعة في سوريا وإلا ماذا تفسري نجدة الشيعة والروافض من كل حدب وصوب ل قتل أهل السنة والجماعة في سوريا بينما أهل السنة والجماعة في كل مكان بالعالم اكتفى ب الاستنكار فقط والتفرج من بعيد لا أكثر,0.0,,saudi,2,unknown,الشعب السوري تعرض ل أبادة ومحرقة جماعية لانها حرب عقائدية حرب على أهل السنة والجماعة في سوريا وإلا ماذا تفسري نجدة الشيعة والروافض من كل حدب وصوب ل قتل أهل السنة والجماعة في سوريا بينما أهل السنة والجماعة في كل مكان بالعالم اكتفى ب الاستنكار فقط والتفرج من بعيد لا أكثر,not,label_1,offensive,not,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
421425,"بعد موافقة «مجلس الوزراء»..  استكمال لائحة «الإقامة المميزة» خلال 90 يوماً

twasul.info/1388747

#نظام_الاقامة_المميزة #مجلس_الوزراء #السعودية LINK",0.0,,saudi,2,Saudi Arabia,بعد موافقة مجلس الوزراء استكمال لائحة الإقامة المميزة خلال 90 يوماً twasulinfo1388747 LINK,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
427637,@USER بالضبط حاقدين الشيعه على العراق ،، لان حرروا مرتك من حضن الشيشاني من عفته انت وانهزمت ،، ابو حاقدين,1.0,,saudi,2,unknown,بالضبط حاقدين الشيعه على العراق ،، لان حرروا مرتك من حضن الشيشاني من عفته انت وانهزمت ،، ابو حاقدين,offensive,label_1,offensive,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
427827,"@USER الشّـعر  فن  وذوق  يامصدر  الذوق
ماهـي   علـى  مثلك  بيوته  غريبـه
تخضع  لك  حروفه  مجاريـر  وطروق
ولو تنحتيـن  الصخر  جاوبـك  طيبـه
ياملهمة من هو نسى العشق والشوق
يذوب  مـع  حرفك  ولو  كـان  شـيبه
مجدك بعينن فوقها الكحل من فوق
مالك  ومـال  امجاد  ربعي  عتيبه",0.0,,saudi,2,Saudi Arabia,الشّـعر فن وذوق يامصدر الذوق ماهـي علـى مثلك بيوته غريبـه تخضع لك حروفه مجاريـر وطروق ولو تنحتيـن الصخر جاوبـك طيبـه ياملهمة من هو نسى العشق والشوق يذوب مـع حرفك ولو كـان شـيبه مجدك بعينن فوقها الكحل من فوق مالك ومـال امجاد ربعي عتيبه,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
420041,"#هروب_الفتيات_مع_داود

الحمد لله والشكر الله عز وجل عزنا بالاسلام وفضلنا على كثرين من خلقه ونحنو في بلاد الحرمين تحكم بشرع الله وسنة نبيه اللهم احفظ بلادنا وعلمائنا وولاة امرنا من كل مكروه .",0.0,,saudi,2,unknown,الحمد لله والشكر الله عز وجل عزنا بالاسلام وفضلنا على كثرين من خلقه ونحنو في بلاد الحرمين تحكم بشرع الله وسنة نبيه اللهم احفظ بلادنا وعلمائنا وولاة امرنا من كل مكروه,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
421453,#قطع_شريان_النسويات.  المرأة مخلوق يتميز بالرقة والحنان.فهذا الشي لا يوجد الا في محتوى الأهل والقرب منهم غير كذا تجد الذل والتملك منها  لذا تحتاج من يتعامل معها كطفلة فى بعض الأحيان  ومع ذلك تحتاج لرجل قوى يمكنها أن تعتمد عليه وتحتمى به ويشعرها بالأمان هذا الرجل الاب الاخ زوج,1.0,,saudi,2,Saudi Arabia,المرأة مخلوق يتميز بالرقة والحنانفهذا الشي لا يوجد الا في محتوى الأهل والقرب منهم غير كذا تجد الذل والتملك منها لذا تحتاج من يتعامل معها كطفلة فى بعض الأحيان ومع ذلك تحتاج لرجل قوى يمكنها أن تعتمد عليه وتحتمى به ويشعرها بالأمان هذا الرجل الاب الاخ زوج,offensive,label_1,offensive,not,not,not,offensive,offensive,offensive,not,off,not,not,off,not
416789,@USER سمر زغلول رياض سليمان كانت صاحبتي وما زالت بس للأسف اتفرقنا من زمان جدا غصب عني يارتني أعرف رقمها أو أي أكونت ليها، كنت معاها سنة أولى وثانية وثالثة إعدادى وأولى ثانوى، سبتها من ثانية ثانوى لغاية الجامعة. يارتني أعرف أوصل لك يا سمر😪,0.0,,saudi,2,Egypt,سمر زغلول رياض سليمان كانت صاحبتي وما زالت بس للأسف اتفرقنا من زمان جدا غصب عني يارتني أعرف رقمها أو أي أكونت ليها، كنت معاها سنة أولى وثانية وثالثة إعدادى وأولى ثانوى، سبتها من ثانية ثانوى لغاية الجامعة يارتني أعرف أوصل لك يا سمر,not,label_1,offensive,not,not,not,not,not,not,not,not,not,not,not,not
420825,"أخي اليمني وانت صائم يوم عاشوراء لا تنسى دولة العهر والفجور من دعواتك وخص بالذكر شيطانها محمد بن زايد الناقة الفاطر أبشع رجال العرب .

اللهم عليك بهم فإنهم لا يعجزونك صرنا نقولها للصهاينة اليهود وصهاينة العرب (+)

#مقاطعه_اسواق_دبي_الالكترونيه
#دولة_حضرموت_تطالب_باستقلالها",1.0,,saudi,2,Yemen,أخي اليمني وانت صائم يوم عاشوراء لا تنسى دولة العهر والفجور من دعواتك وخص بالذكر شيطانها محمد بن زايد الناقة الفاطر أبشع رجال العرب اللهم عليك بهم فإنهم لا يعجزونك صرنا نقولها للصهاينة اليهود وصهاينة العرب,offensive,label_1,offensive,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
414828,جميل أن تنتهج هذه القبيلة نهجاً اتمنى أن تسير عليه باقي القبائل بيرق العليا لمطير #منيرة_عبدالله_المطيري,0.0,,saudi,2,unknown,جميل أن تنتهج هذه القبيلة نهجاً اتمنى أن تسير عليه باقي القبائل بيرق العليا لمطير,not,label_0,not,not,not,not,not,not,not,not,off,not,not,not,not
426785,"من عجائب العادات والتقاليد حول العالم قبيلة في إندونيسيا تسمى #Trojan تقوم في شهر اغسطس من كل عام بإخراج موتاهم وتغسيلهم وتغيير ملابسهم وقضاء يوم مع أسرهم ثم إعادة دفنهم علماً أنهم يحنطون موتاهم #بالملح بتقليد متوارث
بسم الله الرحمن الرحيم 😑😱😰",0.0,,saudi,2,"Palestine, State of",من عجائب العادات والتقاليد حول العالم قبيلة في إندونيسيا تسمى تقوم في شهر اغسطس من كل عام بإخراج موتاهم وتغسيلهم وتغيير ملابسهم وقضاء يوم مع أسرهم ثم إعادة دفنهم علماً أنهم يحنطون موتاهم بتقليد متوارث بسم الله الرحمن الرحيم,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
424276,#فتاة_تايلاند تلك فَعْله لا تفعلها الحَرائِر  .,1.0,,saudi,2,unknown,تلك فَعْله لا تفعلها الحَرائِر,offensive,label_0,not,offensive,not,offensive,offensive,offensive,offensive,not,off,off,off,off,off
414388,"#صيام_عاشوراء_كفاره_سنه

صدق رسول الله صل الله عليه وسلم عندما قال حنا احق بموسى من اليهود",0.0,,saudi,2,Saudi Arabia,صدق رسول الله صل الله عليه وسلم عندما قال حنا احق بموسى من اليهود,not,label_1,offensive,not,not,not,offensive,offensive,offensive,not,not,not,not,not,not
429090,"#هروب_الفتيات_مع_داود 
وين يا داود حنا وراكم وراكم ليش ماقلتها للي حرضوا بنات الناس على الهروب ورا ماقلت تخلون بنات الناس يتشردون وانتم جالسين تاكلون وتشربون مع بناتكم؟؟",0.0,,saudi,2,Saudi Arabia,وين يا داود حنا وراكم وراكم ليش ماقلتها للي حرضوا بنات الناس على الهروب ورا ماقلت تخلون بنات الناس يتشردون وانتم جالسين تاكلون وتشربون مع بناتكم؟؟,not,label_1,offensive,not,offensive,not,offensive,offensive,offensive,off,off,off,off,off,off
419000,@USER زايد انه اقتات على اخطاء الدفاع الدوري السعودي المحليين السبايك قبل ماتجيب الاندية اجانب بالدفاع على مستوى عالي,0.0,,saudi,2,unknown,زايد انه اقتات على اخطاء الدفاع الدوري السعودي المحليين السبايك قبل ماتجيب الاندية اجانب بالدفاع على مستوى عالي,not,label_0,not,not,offensive,offensive,not,not,not,not,not,not,off,off,not
424562,@USER لا 😫، اتمنى يتزوجون اخواني بسرعه ويصير عندنا نونو صغيير,0.0,,saudi,2,unknown,لا ، اتمنى يتزوجون اخواني بسرعه ويصير عندنا نونو صغيير,not,label_0,not,not,not,not,not,offensive,not,not,not,not,not,not,not
414629,"@USER سبحان ربي الأعلى 

#السعودية_العظمى",0.0,,saudi,2,Saudi Arabia,سبحان ربي الأعلى,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
414985,"@USER @USER تصريحات تعود بتركيا الى حكم العسكر
تعود إلى بتركيا الى حضن العلمانيه
وانسلخها من قضايا الامه الاسلاميه",0.0,,saudi,2,unknown,تصريحات تعود بتركيا الى حكم العسكر تعود إلى بتركيا الى حضن العلمانيه وانسلخها من قضايا الامه الاسلاميه,not,label_0,not,not,not,offensive,offensive,offensive,not,not,not,not,not,off,not
430437,"سؤال محيرني من فتره :
ماهي العلاقه بين سيدنا موسى والحسين نحن نصوم 9 محرم و10 محرم اتباع لرسولنا الكريم صل الله عليه وسلم وذلك لمخالفة اليهود وهم يصومون يوم 10 محرم ومن يعلم ان الحسين قد توفي بهذا الوقت وهو محرم واعتقد بان الحسين رضي الله عنه لم يتوفى بهذا الشهر حتى تحزن الروافض",0.0,,saudi,2,Jordan,سؤال محيرني من فتره ماهي العلاقه بين سيدنا موسى والحسين نحن نصوم 9 محرم و10 محرم اتباع لرسولنا الكريم صل الله عليه وسلم وذلك لمخالفة اليهود وهم يصومون يوم 10 محرم ومن يعلم ان الحسين قد توفي بهذا الوقت وهو محرم واعتقد بان الحسين رضي الله عنه لم يتوفى بهذا الشهر حتى تحزن الروافض,not,label_0,not,not,not,not,offensive,offensive,not,off,not,not,off,off,off
414881,@USER هتان باهبرى اري فاعليتة وجماعية لعبة أفضل من سالم الدوسري,0.0,,saudi,2,unknown,هتان باهبرى اري فاعليتة وجماعية لعبة أفضل من سالم الدوسري,not,label_0,not,not,offensive,not,not,not,not,not,not,not,not,not,not
420263,@USER محمد قنديل مثال لشاب المصري الشريف ولا أزكيه على الله نحسبه والله حسيبه,0.0,,saudi,2,unknown,محمد قنديل مثال لشاب المصري الشريف ولا أزكيه على الله نحسبه والله حسيبه,not,label_1,offensive,not,not,not,not,not,not,not,not,not,not,not,not
428914,@USER ويين نسويه لهم بدقائق خوفك يخطفوه زي كالون 🤣🤣🤣🤣🤣 LINK,0.0,,saudi,2,United States,ويين نسويه لهم بدقائق خوفك يخطفوه زي كالون LINK,not,label_1,offensive,not,offensive,not,offensive,offensive,offensive,not,off,off,off,off,off
428913,@USER الهدف تقوية النصر والاتحاد وهذا. اللي صاير الحين سنة او سنتين ونرجع على الأربعة محترفين بعد ماتسددت الديون وجابو لاعبييييين سعودييين تنتهي السبعة محترفين  اصغر مشجع يعرف الحقيقة,0.0,,saudi,2,Saudi Arabia,الهدف تقوية النصر والاتحاد وهذا اللي صاير الحين سنة او سنتين ونرجع على الأربعة محترفين بعد ماتسددت الديون وجابو لاعبييييين سعودييين تنتهي السبعة محترفين اصغر مشجع يعرف الحقيقة,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
418986,الشيبرز المخنززين الحسابات اللي تحرض ع كراهية بانقتان ماهي المكان المناسب اللي تنشرون فيه اوهامكم الغبيه فيها يا مثيرين الشفقه LINK,1.0,,saudi,2,"Korea, Republic of",الشيبرز المخنززين الحسابات اللي تحرض ع كراهية بانقتان ماهي المكان المناسب اللي تنشرون فيه اوهامكم الغبيه فيها يا مثيرين الشفقه LINK,offensive,label_1,offensive,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
419024,@USER ولك ذابحتك المثالية والمصداقية واكبر دليل الجهة الاعلامية اللي انضميتي لها مبروك لك العمل مع مجموعة الارتزاق والتدليس والنفاق فقد وافق شنٌ طبقه، وابسط شي نسويه فضح زيف القناعات والاراء لامثالك.. بس نصيحه خليك قريبه من @USER ترى له خبره بالارتزاق بحكم انك مستجدة..,1.0,,saudi,2,Saudi Arabia,ولك ذابحتك المثالية والمصداقية واكبر دليل الجهة الاعلامية اللي انضميتي لها مبروك لك العمل مع مجموعة الارتزاق والتدليس والنفاق فقد وافق شنٌ طبقه، وابسط شي نسويه فضح زيف القناعات والاراء لامثالك بس نصيحه خليك قريبه من ترى له خبره بالارتزاق بحكم انك مستجدة,offensive,label_1,offensive,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
421442,@USER لو اجنبي  وااااو كيوووت,0.0,,saudi,2,unknown,لو اجنبي وااااو كيوووت,not,label_0,not,not,not,not,not,offensive,not,not,not,not,not,not,not
423250,"اللهم اجعل امواتنا من الضاحكين المستبشرين الغارسين من ثمار جنتك الشاربين من حوض نبيك محمد والمحظوظين بشفاعته.
#اللواء_جمعان_الزهراني_في_ذمه_الله",0.0,,saudi,2,Saudi Arabia,اللهم اجعل امواتنا من الضاحكين المستبشرين الغارسين من ثمار جنتك الشاربين من حوض نبيك محمد والمحظوظين بشفاعته,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
421869,"#نجرآن_الآن 

ولنا فى فراق الأحبة 
وجع لا يزول وألم لا ينتهى    ... LINK",0.0,,saudi,2,Saudi Arabia,ولنا فى فراق الأحبة وجع لا يزول وألم لا ينتهى LINK,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
420055,"من يقول اننا اختلفنا مع الإمارات ، صحيح اختلفنا و لكن إختلفنا مين يحب الثاني أكثر 🇦🇪♥️🇸🇦

#السعودية_العُظمى 
#عدن LINK",0.0,,saudi,2,Saudi Arabia,من يقول اننا اختلفنا مع الإمارات ، صحيح اختلفنا و لكن إختلفنا مين يحب الثاني أكثر LINK,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
431279,"ان ما تدخلت الحكومة و اوقفت هالعبث اللي خرّب تفكير بنات البلد واصبح كالسرطان المتفشي في المجتمع فستكون العواقب وخيمة فنحن عرب احرار ما نرضى يدنسنا العار هذا مجتمعنا هذه حياتنا ما نبي ""نتطور"" خلونا كذا ولا بنترك ""حداثتكم"" ومدنكم ونرجع لقرانا وديارنا اسلم لنا.
 #قطع_شريان_النسويات",1.0,,saudi,2,unknown,ان ما تدخلت الحكومة و اوقفت هالعبث اللي خرّب تفكير بنات البلد واصبح كالسرطان المتفشي في المجتمع فستكون العواقب وخيمة فنحن عرب احرار ما نرضى يدنسنا العار هذا مجتمعنا هذه حياتنا ما نبي نتطور خلونا كذا ولا بنترك حداثتكم ومدنكم ونرجع لقرانا وديارنا اسلم لنا,offensive,label_1,offensive,not,offensive,offensive,offensive,offensive,offensive,not,off,off,off,off,off
423398,"تذكير اليوم الاحد وذكر من حولك صيام الاحد ١/٩ يسبق عاشوراء مخالفة اليهود
والاثنين ١/١٠ عاشوراء ( كفارة سنه )",0.0,,saudi,2,unknown,تذكير اليوم الاحد وذكر من حولك صيام الاحد ١٩ يسبق عاشوراء مخالفة اليهود والاثنين ١١٠ عاشوراء كفارة سنه,not,label_0,not,not,not,not,offensive,offensive,offensive,not,not,not,not,not,not
427079,@USER اعتقد كلامك ينبع عن حقد وحسد وعدم معرفة بالواقع الحقيقي لعمل المعلم ياارجل المعلم الموظف الوحيد الذي يذهب للتقاعد قبل بلوغه سن التقاعد من صعوبة مهنته لا تقول لي عشانه مبسوط ماديا ويبحث عن الافضل انا في الميدان واعرف,0.0,,saudi,2,unknown,اعتقد كلامك ينبع عن حقد وحسد وعدم معرفة بالواقع الحقيقي لعمل المعلم ياارجل المعلم الموظف الوحيد الذي يذهب للتقاعد قبل بلوغه سن التقاعد من صعوبة مهنته لا تقول لي عشانه مبسوط ماديا ويبحث عن الافضل انا في الميدان واعرف,not,label_0,not,not,offensive,not,not,not,not,off,off,off,not,not,not
