Unnamed: 0,text,labels,source,dataset,nb_annotators,post_author_country_location,tweet,label,gpt4o_zero_shot,gpt4o_one_shot,gpt4o_few_shot
419265,@USER قلع الله ذي الوجيه حتى تمساح كلوه من الي حلله لك ي مطوع لك السلح,1.0,,saudi,2,unknown,قلع الله ذي الوجيه حتى تمساح كلوه من الي حلله لك ي مطوع لك السلح,offensive,off,off,off
414921,"الله يحرق قلبك يا حميدتي الله يورينا يوم في اولادك ربنا يضوقك الوجع و رجفة القلب يا كلب يا سفاح يا حقير 
ابن الشهيد انور شهيد السوكي 💔. LINK",1.0,,saudi,2,Sudan,الله يحرق قلبك يا حميدتي الله يورينا يوم في اولادك ربنا يضوقك الوجع و رجفة القلب يا كلب يا سفاح يا حقير ابن الشهيد انور شهيد السوكي LINK,offensive,off,off,off
430495,"القرار لايخيف الا من عنده شك بتربيته ولم يزرع القيم الصحيحة في ابنائه ولم يحسن ترتبيتهم 
اما من زرع القيم الاسلامية والقيم الحميدة واحب ابناءه وصبر عليهم فإنه لايخشى مثل هذا التغيير 
#اقرار_اسقاط_الولايه_بعد_ال١٨",1.0,,saudi,2,Saudi Arabia,القرار لايخيف الا من عنده شك بتربيته ولم يزرع القيم الصحيحة في ابنائه ولم يحسن ترتبيتهم اما من زرع القيم الاسلامية والقيم الحميدة واحب ابناءه وصبر عليهم فإنه لايخشى مثل هذا التغيير,offensive,not,not,not
419845,"@USER @USER ويقبض من أرض خامئني عموله 
يتاجر في الهروين ويكسب المال 
من أرواح الناس تبت يد الشيعه 

الملعونه #",1.0,,saudi,2,unknown,ويقبض من أرض خامئني عموله يتاجر في الهروين ويكسب المال من أرواح الناس تبت يد الشيعه الملعونه,offensive,off,off,off
427819,@USER اكيد ودمه خفيف وهو بيتكلم مصرى كلمته يوم ماتش السوبر وانا بتصور معاه بيقول اتصور ياباشا ههه,0.0,,saudi,2,unknown,اكيد ودمه خفيف وهو بيتكلم مصرى كلمته يوم ماتش السوبر وانا بتصور معاه بيقول اتصور ياباشا ههه,not,not,not,not
414592,"مامن شك إن كل الفطريات الفكرية من سلفية وأخوان وبكو حرام وداعش ونصرة .و. و. منذ أن هجنتها الوهابية دماغياً ثم لقحها البنا سياسياً ومن بعده سيد قطب تسليحا وتوارثناها نحن تراثيا.. 

وأعتلت الساحة الدعوية والمنابر... facebook.com/ayman.gohary/p…",1.0,,saudi,2,Egypt,مامن شك إن كل الفطريات الفكرية من سلفية وأخوان وبكو حرام وداعش ونصرة و و منذ أن هجنتها الوهابية دماغياً ثم لقحها البنا سياسياً ومن بعده سيد قطب تسليحا وتوارثناها نحن تراثيا وأعتلت الساحة الدعوية والمنابر facebookcomaymangoharyp,offensive,off,off,off
414804,@USER اصلا ان ما بتابع غير التفاهات وهذا عرفته من منطقك الوسخ,1.0,,saudi,2,Jordan,اصلا ان ما بتابع غير التفاهات وهذا عرفته من منطقك الوسخ,offensive,off,off,off
420824,@USER على زق ترا خوالك قصمان بعد,1.0,,saudi,2,Saudi Arabia,على زق ترا خوالك قصمان بعد,offensive,off,off,off
416104,@USER واضح ان اجندات خارجيه تدعمهم لعمل كل هذا في المجتمع السعودي وتفكيك وطننا ومجتمعنا ونشر العداء حتى بين السلفيين أنفسهم فشغلهم شغل استخبارات مدعومين من دوله معاديه واهدافهم واضحه وضحكوا ع السذج بالسلفيه والوطنيه والدفاع عن الوطن لتمرير أفكارهم الخبيثه.. يتبع,1.0,,saudi,2,Saudi Arabia,واضح ان اجندات خارجيه تدعمهم لعمل كل هذا في المجتمع السعودي وتفكيك وطننا ومجتمعنا ونشر العداء حتى بين السلفيين أنفسهم فشغلهم شغل استخبارات مدعومين من دوله معاديه واهدافهم واضحه وضحكوا ع السذج بالسلفيه والوطنيه والدفاع عن الوطن لتمرير أفكارهم الخبيثه يتبع,offensive,off,off,off
420230,@USER حضرت الجزء الأول قبل سنة و نص، بلشت جديد بالتاني و كل شوي بوقفه حاسس لازم أرجع أعيد الأول من كتر العجقة يلي فيه,0.0,,saudi,2,Germany,حضرت الجزء الأول قبل سنة و نص، بلشت جديد بالتاني و كل شوي بوقفه حاسس لازم أرجع أعيد الأول من كتر العجقة يلي فيه,not,not,not,not
428158,@USER احنا كدا في سنة رابعة زي بعض 😂😎,0.0,,saudi,2,Egypt,احنا كدا في سنة رابعة زي بعض,not,not,not,not
429659,@USER أخونجي يوصل عازه.. معروفة,1.0,,saudi,2,Saudi Arabia,أخونجي يوصل عازه معروفة,offensive,off,off,off
418900,"هم سندي هم عضيّدي هم عزوتي
لا شكيت الحزن يطرا لي اخواني ⚔️🖤. LINK",0.0,,saudi,2,Kuwait,هم سندي هم عضيّدي هم عزوتي لا شكيت الحزن يطرا لي اخواني LINK,not,not,not,not
423211,مش قادر استوعب انه عمره ١٩ سنة بس,0.0,,saudi,2,Jordan,مش قادر استوعب انه عمره ١٩ سنة بس,not,not,not,not
414869,@USER الزواج سنة الحياة,0.0,,saudi,2,Saudi Arabia,الزواج سنة الحياة,not,not,not,not
414114,كل سنه وانت طيب ياعم 😂😂,0.0,,saudi,2,Saudi Arabia,كل سنه وانت طيب ياعم,not,not,not,not
420972,و لما تكون سنه و نص تبقي بكام سنه !؟,0.0,,saudi,2,Egypt,و لما تكون سنه و نص تبقي بكام سنه ؟,not,not,not,not
416788,استقبال كندا للهاربه #رهف_محمد مثل حركات البزران اللي يصادقون اللي يتهاوش مع اللي ما يدانونه,1.0,,saudi,2,Saudi Arabia,استقبال كندا للهاربه مثل حركات البزران اللي يصادقون اللي يتهاوش مع اللي ما يدانونه,offensive,off,off,off
421455,#القبايل_النازحه  الله المستعان  اكثر من الاستغفار LINK,0.0,,saudi,2,Saudi Arabia,الله المستعان اكثر من الاستغفار LINK,not,not,not,not
421733,@USER @USER هذا ليس جيش النظام .هذا الجيش السوري .حامي الأرض والعرض .الذي يقاتل الإرهاب التركي والامريكي والبريطاني والفرنسي وحلف الأطلسي وبني سعود وموزة وأيتامها .وفطيمها تميم وأدواتهم .منذ ثماني سنوات.يقاتل الصهاينة .منذ عام 1948 وحتى الآن .سيحرر لواء الإسكندرون وكيليكيا من المستعمر التركي,1.0,,saudi,2,Syrian Arab Republic,هذا ليس جيش النظام هذا الجيش السوري حامي الأرض والعرض الذي يقاتل الإرهاب التركي والامريكي والبريطاني والفرنسي وحلف الأطلسي وبني سعود وموزة وأيتامها وفطيمها تميم وأدواتهم منذ ثماني سنواتيقاتل الصهاينة منذ عام 1948 وحتى الآن سيحرر لواء الإسكندرون وكيليكيا من المستعمر التركي,offensive,off,off,off
421307,رغم أن أغلب المنتسبين للأجهزة الأمنية العراقية في الجيش والشرطة وبقية الصنوف من المحسوبين على أهل السنّة هم من أشد الناس ولاءً لقادتهم الشيعة، وأكثرهم تنكيلا بأبناء طائفتهم، حتى أن كل من التقيته من المعتقلين قال أنه كان يتمنى لو كان ضابط تحقيقه شيعي، إذ هو به أرحم، لأن 👇👇👇 LINK,0.0,,saudi,2,Iraq,رغم أن أغلب المنتسبين للأجهزة الأمنية العراقية في الجيش والشرطة وبقية الصنوف من المحسوبين على أهل السنّة هم من أشد الناس ولاءً لقادتهم الشيعة، وأكثرهم تنكيلا بأبناء طائفتهم، حتى أن كل من التقيته من المعتقلين قال أنه كان يتمنى لو كان ضابط تحقيقه شيعي، إذ هو به أرحم، لأن LINK,not,off,off,off
418638,حتي أدهم الشرقاوي كان من البحيرة ..!!,0.0,,saudi,2,unknown,حتي أدهم الشرقاوي كان من البحيرة,not,not,not,not
414390,@USER @USER @USER نحب أقول يا أخوتي الكويتيين كثر الله خيركم ما نبيكم توقفون معنا ولا تدافعون عننا بس اكفونا خيركم وشركم وكثر الله خيركم,1.0,,saudi,2,unknown,نحب أقول يا أخوتي الكويتيين كثر الله خيركم ما نبيكم توقفون معنا ولا تدافعون عننا بس اكفونا خيركم وشركم وكثر الله خيركم,offensive,not,off,off
421059,"دعواتكم لاخوانكم قوات المقاومه الجنوبيه في هذه الأثناء تتطهر زنجبار من فلول الخونه والارهاب ابين تنتصر لاهلها والجنوب
ابين تتنفس الصعداء
#شكراً_قواتنا_الباسله",1.0,,saudi,2,unknown,دعواتكم لاخوانكم قوات المقاومه الجنوبيه في هذه الأثناء تتطهر زنجبار من فلول الخونه والارهاب ابين تنتصر لاهلها والجنوب ابين تتنفس الصعداء,offensive,not,off,not
428321,@USER @USER @USER صايعين هذا الانفتاح الي نبحث عنه كله من الصحوه هي الي اخرت الانفتاح المزعوم الى الان,1.0,,saudi,2,unknown,صايعين هذا الانفتاح الي نبحث عنه كله من الصحوه هي الي اخرت الانفتاح المزعوم الى الان,offensive,not,off,off
429266,@USER البيئة هذه التي استقدمت المترجمين الكفار واحتفت بهم ونشرت علومهم واستفادت منها هي الحضارة الإسلامية. واستفاد كل المسلمين من علوم الفلسفة والمنطق وتفرد الحنابلة السلفية بذم هذه العلوم.,1.0,,saudi,2,unknown,البيئة هذه التي استقدمت المترجمين الكفار واحتفت بهم ونشرت علومهم واستفادت منها هي الحضارة الإسلامية واستفاد كل المسلمين من علوم الفلسفة والمنطق وتفرد الحنابلة السلفية بذم هذه العلوم,offensive,not,off,not
422519,#العاصوف متحمسه امسكوني ولا بدخل التلفزيون,0.0,,saudi,2,unknown,متحمسه امسكوني ولا بدخل التلفزيون,not,not,not,not
422936,"رأينا 
عادل الجبير رفض ان يدلي بتصريح لقناة اسرائيلية وهو وزير خارجية سابق ووزير دولة حالي
ورأينا تصريح هاتين المحسوبتين على الإعلام 

هل موقف عادل الجبير خاطئ وهم على صواب ؟ أم العكس ؟ LINK",0.0,,saudi,2,Saudi Arabia,رأينا عادل الجبير رفض ان يدلي بتصريح لقناة اسرائيلية وهو وزير خارجية سابق ووزير دولة حالي ورأينا تصريح هاتين المحسوبتين على الإعلام هل موقف عادل الجبير خاطئ وهم على صواب ؟ أم العكس ؟ LINK,not,not,not,not
422832,"#عاشوراء
كان النبي ﷺ يصوم عاشوراء في الجاهلية وكانت تصومه قريش أيضًا فلما قدم المدينة عليه الصلاة والسلام وجد اليهود يصومونه، فسألهم عن ذلك فقالوا: إنه يوم نجى الله فيه موسى وقومه وأهلك فرعون وقومه، فصامه شكرًا لله صامه موسى شكرًا لله ونحن نصومه....",0.0,,saudi,2,unknown,كان النبي ﷺ يصوم عاشوراء في الجاهلية وكانت تصومه قريش أيضًا فلما قدم المدينة عليه الصلاة والسلام وجد اليهود يصومونه، فسألهم عن ذلك فقالوا إنه يوم نجى الله فيه موسى وقومه وأهلك فرعون وقومه، فصامه شكرًا لله صامه موسى شكرًا لله ونحن نصومه,not,not,not,not
423218,@USER @USER لاخلاف على اهمية تعلم اجيالنا للعربية، ولكن، يجب ان نعلم ان تعلم اللغات (في معظم الأحيان) له علاقة بالإنتاج المعرفي. حينما كانت حضارتنا في أوج مستواها المعرفي، كان الأجنبي يتفاخر بالتحدث بالعربية او التشبه بالعرب. فإذا اردنا ان ترجع لغتنا الى عهدها، علينا ان نتصدر المشهد بالعلم.,0.0,,saudi,2,Bahrain,لاخلاف على اهمية تعلم اجيالنا للعربية، ولكن، يجب ان نعلم ان تعلم اللغات في معظم الأحيان له علاقة بالإنتاج المعرفي حينما كانت حضارتنا في أوج مستواها المعرفي، كان الأجنبي يتفاخر بالتحدث بالعربية او التشبه بالعرب فإذا اردنا ان ترجع لغتنا الى عهدها، علينا ان نتصدر المشهد بالعلم,not,not,not,not
419032,@USER هذا الجهل بعينه على مايقولون,1.0,,saudi,2,unknown,هذا الجهل بعينه على مايقولون,offensive,not,not,not
421058,ليبراليونا لايعرفون من الليبرالية إلا الشنب ، عكس .:),1.0,,saudi,2,Kuwait,ليبراليونا لايعرفون من الليبرالية إلا الشنب ، عكس,offensive,not,off,off
420051,"#هروب_الفتيات_مع_داود

اوقفو داود الشريان من العبث بعقوول الناس والله انسان تافهه وماعندهه شي يقدمه الحمدلله والشكر بس .",1.0,,saudi,2,Saudi Arabia,اوقفو داود الشريان من العبث بعقوول الناس والله انسان تافهه وماعندهه شي يقدمه الحمدلله والشكر بس,offensive,off,off,off
426668,"@USER @USER جميل ردك يافهد ، هذا وهو يتحدث عن الليبرالية 
يحاول اقصائك ووصف تفكيرك بالطفولي وعدم الفهم ، الليبرالية تتعارض مع كثير من امور ديننا مهما حاول الليبراليين تجميلها .",0.0,,saudi,2,unknown,جميل ردك يافهد ، هذا وهو يتحدث عن الليبرالية يحاول اقصائك ووصف تفكيرك بالطفولي وعدم الفهم ، الليبرالية تتعارض مع كثير من امور ديننا مهما حاول الليبراليين تجميلها,not,not,off,not
427069,"نجوى :""يووؤبرنيي يلييي بيؤموورني لمااا بدو يققهرنييي""
أنا: 

 #بعشق_تفاصيلك LINK",0.0,,saudi,2,Tunisia,نجوى يووؤبرنيي يلييي بيؤموورني لمااا بدو يققهرنييي أنا LINK,not,not,not,not
421707,"@USER باقي ١١ يوم 

المحور الاجنبي
جناح ايسر 
حارس مرمى 
مع الرباعي الاجنبي",0.0,,saudi,2,unknown,باقي ١١ يوم المحور الاجنبي جناح ايسر حارس مرمى مع الرباعي الاجنبي,not,not,not,not
428290,"نيزك هو الوريث الشرعي لابو شلاخ
#نيزك_يدار_من_تركيا 
#حكاية_نيزك",0.0,,saudi,2,Saudi Arabia,نيزك هو الوريث الشرعي لابو شلاخ,not,not,not,not
423888,أبي أعرف إذا أنكشف المفسد عم صراخه وقامت قيامته من قام ضد نيزك هم من يريد طعن البلد فاليخسؤا  نيزك أشرف من mbc والشرذمه الغير متسعوده فيها #نيزك_صوت_المجتمع,1.0,,saudi,2,unknown,أبي أعرف إذا أنكشف المفسد عم صراخه وقامت قيامته من قام ضد نيزك هم من يريد طعن البلد فاليخسؤا نيزك أشرف من mbc والشرذمه الغير متسعوده فيها,offensive,off,off,off
416139,"شعوب اليمن ومصر وسوريا كفار عند الوهابية السعودية
الشيخ حسين فرحان المالكي LINK",1.0,,saudi,2,unknown,شعوب اليمن ومصر وسوريا كفار عند الوهابية السعودية الشيخ حسين فرحان المالكي LINK,offensive,off,off,off
425435,عاجل.. قتلى بالعشرات من مليشيات الاخوان في كمائن محكمة نفذتها مقاومة القبائل بحبان شبوة وقرن السوداء بأبين yafa.news/archives/406271,0.0,,saudi,2,unknown,عاجل قتلى بالعشرات من مليشيات الاخوان في كمائن محكمة نفذتها مقاومة القبائل بحبان شبوة وقرن السوداء بأبين yafanewsarchives406271,not,not,off,off
422578,"الكويت سلّمت أفراد الخلية الإخوانية لأنهم محكومون وليس لأنهم معارضون 
bit.ly/2xOutZh LINK",0.0,,saudi,2,Kuwait,الكويت سلّمت أفراد الخلية الإخوانية لأنهم محكومون وليس لأنهم معارضون bitly2xOutZh LINK,not,not,not,not
427148,صراخهم مسموع بعد أن ثبتهم نيزك بضربه القاضي لأن الحق يعلو و لايعلو عليه والباطل إلى زوال #نيزك_صوت_المجتمع,0.0,,saudi,2,Saudi Arabia,صراخهم مسموع بعد أن ثبتهم نيزك بضربه القاضي لأن الحق يعلو و لايعلو عليه والباطل إلى زوال,not,not,not,not
428036,"@USER @USER @USER اتجاه الرياح
الظل معاكس لبعضه
فصول السنه واضح الإختلاف في الاشجار",0.0,,saudi,2,unknown,اتجاه الرياح الظل معاكس لبعضه فصول السنه واضح الإختلاف في الاشجار,not,not,not,not
421276,@USER سلام الله عليكم ما الشرعية اللا لكم توارثتوها كابرا عن كابر.انتم منبع الخيانة وبيع الأوطان والواقع شاهد.قال الخونج قال,1.0,,saudi,2,unknown,سلام الله عليكم ما الشرعية اللا لكم توارثتوها كابرا عن كابرانتم منبع الخيانة وبيع الأوطان والواقع شاهدقال الخونج قال,offensive,off,off,off
427643,"@USER @USER سبحان الله العظيم 
فعلاً  الكلب دا إحساسه أقوى و أجمل من احساس مجلس العسكري",1.0,,saudi,2,unknown,سبحان الله العظيم فعلاً الكلب دا إحساسه أقوى و أجمل من احساس مجلس العسكري,offensive,not,off,off
421920,@USER @USER @USER هههههه إخونجي,1.0,,saudi,2,unknown,هههههه إخونجي,offensive,off,off,off
422096,"#نيزك_يدار_من_تركيا

الليبرالين والنسويات يهاجمون @USER

فيه حسابات موثقه من حرتهم شاركو بالتاق .

لم يشاركو في هشتاقات دفاعيه عن الوطن

احفظو حسابتهم وابحثو عن في وقت الشدائد لن تجدوهم.

مواضيعهم هؤلاء الكلاب 
عن نقد الحجاب وتلميع صورة المرأة الغربيه 
""يافشله""",1.0,,saudi,2,unknown,الليبرالين والنسويات يهاجمون فيه حسابات موثقه من حرتهم شاركو بالتاق لم يشاركو في هشتاقات دفاعيه عن الوطن احفظو حسابتهم وابحثو عن في وقت الشدائد لن تجدوهم مواضيعهم هؤلاء الكلاب عن نقد الحجاب وتلميع صورة المرأة الغربيه يافشله,offensive,off,off,off
421926,@USER @USER @USER استاذ محمد لك كل الشكر علي ردودك الوافيه علي هذا الخروف الإخواني لكن دول مابيفهاموش حاجه مخهم ممسوح ومتخلفين عقليا ماتتعب نفسك معاهم وتوجع دماغك واحد ماعاشي في مصر ولا يعرف قيمتها وعمال يجادل بجهل وخلاص,1.0,,saudi,2,unknown,استاذ محمد لك كل الشكر علي ردودك الوافيه علي هذا الخروف الإخواني لكن دول مابيفهاموش حاجه مخهم ممسوح ومتخلفين عقليا ماتتعب نفسك معاهم وتوجع دماغك واحد ماعاشي في مصر ولا يعرف قيمتها وعمال يجادل بجهل وخلاص,offensive,off,off,off
419285,"@USER هل بناتك تدرس مع الاولاد؟
جارالله القحطاني (@USER) Tweeted:
جبنىا لكم من ناحيه تربويه يمكن يفيد فيكم وتلغون القرار 
#دمج_الصفوف_الأولية LINK (twitter.com/qahtjm0g/statu…)",0.0,,saudi,2,unknown,هل بناتك تدرس مع الاولاد؟ جارالله القحطاني Tweeted جبنىا لكم من ناحيه تربويه يمكن يفيد فيكم وتلغون القرار LINK twittercomqahtjm0gstatu,not,not,not,not
422940,"*Juuni Taisen*
الانمي جبار احيي نفسي اني شفته👏🏻🔥
القصه: منافسه تصير كل مدري جم سنه نسيت المهم، 12 متنافس اصحاب الابراج الصينيه، الي يظل عايش له امنيه الي يبيه يصير..
الانمي على الاعصاب مافيه بطل وما تتوقع منو بيفوز ومنو بيموت..
الانمي دموي حيل فإلي مايحبون التصنيف هذا لا يشوفونه LINK",0.0,,saudi,2,Kuwait,Juuni Taisen الانمي جبار احيي نفسي اني شفته القصه منافسه تصير كل مدري جم سنه نسيت المهم، 12 متنافس اصحاب الابراج الصينيه، الي يظل عايش له امنيه الي يبيه يصير الانمي على الاعصاب مافيه بطل وما تتوقع منو بيفوز ومنو بيموت الانمي دموي حيل فإلي مايحبون التصنيف هذا لا يشوفونه LINK,not,not,not,not
429510,"من تركيا ولا من المريخ 
دق خشووومكم دق
كفو عليك @USER #نيزك_يدار_من_تركيا",1.0,,saudi,2,Saudi Arabia,من تركيا ولا من المريخ دق خشووومكم دق كفو عليك,offensive,off,off,off
427672,@USER بس المعروف ان اللاعب الاجنبي ماعمره كان ضمن خطة بناء فريق لاختلاف المستويات او متطلبات واكبر مثال عندك ( السومه / حمدلله ) ماهو مضمون استمرارهم وفي اي لحظه يخرج من النادي فحاول تركز ع الاعب المحلي افضل,0.0,,saudi,2,Saudi Arabia,بس المعروف ان اللاعب الاجنبي ماعمره كان ضمن خطة بناء فريق لاختلاف المستويات او متطلبات واكبر مثال عندك السومه حمدلله ماهو مضمون استمرارهم وفي اي لحظه يخرج من النادي فحاول تركز ع الاعب المحلي افضل,not,not,not,not
414294,@USER الشيعة مع عميل الأمريكان واليهود وسبب خراب الدول الإسلامية.. منك لله يا قرد,1.0,,saudi,2,unknown,الشيعة مع عميل الأمريكان واليهود وسبب خراب الدول الإسلامية منك لله يا قرد,offensive,off,off,off
423591,"@USER اسمع صياح وعويل للخونجيه في كل مكان هاولا ابوشريحتين 
تركيا سلمت اخونجي ارهابي ولاسمعنا شي صياح ليش هنا يصرخون لانهم يعلمون ان القادم حرب شامله على خوارج العصر ومن يطبل لهم",1.0,,saudi,2,unknown,اسمع صياح وعويل للخونجيه في كل مكان هاولا ابوشريحتين تركيا سلمت اخونجي ارهابي ولاسمعنا شي صياح ليش هنا يصرخون لانهم يعلمون ان القادم حرب شامله على خوارج العصر ومن يطبل لهم,offensive,off,off,off
421004,"مايرتكي للحمل ياكودشغموم
يشيل متنه ماتشيله قبيله

حراً إليامنه شلع يكسرالحوم
من طيب كفه مايصيد الهزيله

يحسب حسابه داني الربع والقوم
عالي مقام ومرقبه بالطويله

لاجيت له طيرالسعد وانت مهموم
ولالك مع اللي جيت لجله وسيله

يشيل عنك الهم لوكان بالكوم
مايعتذر عسى حياته طويله

الهاب بدر",0.0,,saudi,2,Saudi Arabia,مايرتكي للحمل ياكودشغموم يشيل متنه ماتشيله قبيله حراً إليامنه شلع يكسرالحوم من طيب كفه مايصيد الهزيله يحسب حسابه داني الربع والقوم عالي مقام ومرقبه بالطويله لاجيت له طيرالسعد وانت مهموم ولالك مع اللي جيت لجله وسيله يشيل عنك الهم لوكان بالكوم مايعتذر عسى حياته طويله الهاب بدر,not,not,not,not
416930,@USER يجب ايقاف البرنامج ومذيعه لانه اساءه للبلد . ولم يقدم اصلا اي حلول كما في حلقة #هروب_الفتيات_مع_داود  بل يعلم كيفيه الهروب والتمرد على العائله والمجتمع . ولكن #ماحنا_بساكتين ياداؤد على برنامجك الفاشل والذي يعتبر خنجر في خاصرة الوطن .,1.0,,saudi,2,unknown,يجب ايقاف البرنامج ومذيعه لانه اساءه للبلد ولم يقدم اصلا اي حلول كما في حلقة بل يعلم كيفيه الهروب والتمرد على العائله والمجتمع ولكن ياداؤد على برنامجك الفاشل والذي يعتبر خنجر في خاصرة الوطن,offensive,off,off,off
427631,أقصى درجات السعادة هو أن نجد مَن يُحبّنا فعلاً ..يحبُنا على ما نحن عليْه ؛ أو بمعنى أدقّ يحبُنا رغم ما نحنُ عليه,0.0,,saudi,2,Egypt,أقصى درجات السعادة هو أن نجد مَن يُحبّنا فعلاً يحبُنا على ما نحن عليْه ؛ أو بمعنى أدقّ يحبُنا رغم ما نحنُ عليه,not,not,not,not
416591,في جو من الحب و الحنان و براءة الطفولة  أقيمت في ( ب/ م ) لجعة  للبنات  فعاليات  الأسبوع التمهيدي لطالبات الصف الأول الإبتدائي  والتهيئة الإرشادية للصف : رابع و أول متوسط من قبل المرشدة الطلابية : شيخة  القحطاني و قيادة القائدة : مشاعل القحطاني LINK,0.0,,saudi,2,unknown,في جو من الحب و الحنان و براءة الطفولة أقيمت في ب م لجعة للبنات فعاليات الأسبوع التمهيدي لطالبات الصف الأول الإبتدائي والتهيئة الإرشادية للصف رابع و أول متوسط من قبل المرشدة الطلابية شيخة القحطاني و قيادة القائدة مشاعل القحطاني LINK,not,not,not,not
414918,"كل من تطاول على المواطنين لمعوه في الاعلام وقربوه ونصبوه غدا سترون بادكوك وكمال عبدالقادر ومنى ابو سليمان وجمال بنون وحثالة يوتيرن في مناصب بالدولة لان الامر لايتجاوز تزكية منهم وفيهم والدليل درندري ولطيفة الشعلان ونورة الشعبان وسامي زيدان والحبل ع الجرار !
#اقبال_درندري_لاتمثلني LINK",1.0,,saudi,2,Saudi Arabia,كل من تطاول على المواطنين لمعوه في الاعلام وقربوه ونصبوه غدا سترون بادكوك وكمال عبدالقادر ومنى ابو سليمان وجمال بنون وحثالة يوتيرن في مناصب بالدولة لان الامر لايتجاوز تزكية منهم وفيهم والدليل درندري ولطيفة الشعلان ونورة الشعبان وسامي زيدان والحبل ع الجرار LINK,offensive,off,off,off
418654,عيد ميلاد أجمل ضحكه وأجمل عيون وأجمل وحده بالحياه مافي كلام يوصف حُبي لعيد ميلادك والله كُل سنه وأنتي معايه يارب ويخليك لعّمري وكل عام وأنتي مستوطنه قلبي احبك 🎂@USER,0.0,,saudi,2,Saudi Arabia,عيد ميلاد أجمل ضحكه وأجمل عيون وأجمل وحده بالحياه مافي كلام يوصف حُبي لعيد ميلادك والله كُل سنه وأنتي معايه يارب ويخليك لعّمري وكل عام وأنتي مستوطنه قلبي احبك,not,not,not,not
419191,@USER عادهم الا فتكرو انهم قبايل كله عشان الجنوب  نسيو ان الحوثي ضيع ابتهم في يومين ولاقدر واحد يطلع منهم مافي الا الحريم,1.0,,saudi,2,unknown,عادهم الا فتكرو انهم قبايل كله عشان الجنوب نسيو ان الحوثي ضيع ابتهم في يومين ولاقدر واحد يطلع منهم مافي الا الحريم,offensive,off,off,off
424170,"#وظائف_القصيم 

يعلن #قصر_الاواني عن وظائف للسعوديين (التعيين فى اقرب معرض للسكن)

فروع الشركة :( الرياض - الدمام - الخبر - مكة - جدة - الخرج - الاحساء - حفر الباطن - عنيزة - الرس - تبوك - بيشة ) LINK",0.0,,saudi,2,unknown,يعلن عن وظائف للسعوديين التعيين فى اقرب معرض للسكن فروع الشركة الرياض الدمام الخبر مكة جدة الخرج الاحساء حفر الباطن عنيزة الرس تبوك بيشة LINK,not,not,not,not
426907,@USER مسلسل العاصوف,0.0,,saudi,2,Egypt,مسلسل العاصوف,not,not,not,not
419190,"#قطع_شريان_النسويات
هههههههههههههههههههههههههه 
صدقوني يا النسويات راح تكون حالتكم

 تيتي زي ما رحتي جيتي 😂",1.0,,saudi,2,Saudi Arabia,هههههههههههههههههههههههههه صدقوني يا النسويات راح تكون حالتكم تيتي زي ما رحتي جيتي,offensive,off,off,off
425988,"عاااااااااجل
تم بعون الله وبفضل الابطال والرجال دحر المجوس الحوثه الذين حاولو التقدم في شارع الخمسين والهندسه والصالح فقد تركو جثثهم مرميه علا الارض  حفض الله الابطال واطال الله في عمر العميد طارق 
صقر الحرس الوا الاول من مستشفى 22مايو الحديده",1.0,,saudi,2,Yemen,عاااااااااجل تم بعون الله وبفضل الابطال والرجال دحر المجوس الحوثه الذين حاولو التقدم في شارع الخمسين والهندسه والصالح فقد تركو جثثهم مرميه علا الارض حفض الله الابطال واطال الله في عمر العميد طارق صقر الحرس الوا الاول من مستشفى 22مايو الحديده,offensive,off,off,off
418504,"اشكر كل من ساهم في تطوير ابشر ونقلنا من حال الى حال 

⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦🇸🇦⁩⁦🇸🇦⁩⁦🇸🇦⁩⁦🇸🇦⁩
#انا_ادعم_تطبيق_ابشر",0.0,,saudi,2,Saudi Arabia,اشكر كل من ساهم في تطوير ابشر ونقلنا من حال الى حال,not,not,not,not
413819,"@USER @USER @USER @USER بس كيف بيكون السيناريو طبعا بيكون مختلف تماما بيكون فيه اختلاط.وانها شاركت في جميع المعارك ونساء القبيلة جنب إلى جنب مع الرجال. وهذا غير صحيح
وغالية البقية قادتهم وهي في بيتها محتشمة ودفعت ثروتها وهي محتشمة في بيتها.. واتوقع انت وامثالك من اللي يذمون الصحوة لا تريدون خيرا للبلد",1.0,,saudi,2,unknown,بس كيف بيكون السيناريو طبعا بيكون مختلف تماما بيكون فيه اختلاطوانها شاركت في جميع المعارك ونساء القبيلة جنب إلى جنب مع الرجال وهذا غير صحيح وغالية البقية قادتهم وهي في بيتها محتشمة ودفعت ثروتها وهي محتشمة في بيتها واتوقع انت وامثالك من اللي يذمون الصحوة لا تريدون خيرا للبلد,offensive,not,off,off
425237,"#فتاه_تايلند
ماعتقد انها هربت من حالها 
اكيد فيه منظمات خفيه تشتغل 
مثل الحسابات  القذره التي توجه 
للمجتمع وتزرع الرذيله فيه",1.0,,saudi,2,unknown,ماعتقد انها هربت من حالها اكيد فيه منظمات خفيه تشتغل مثل الحسابات القذره التي توجه للمجتمع وتزرع الرذيله فيه,offensive,not,off,off
